哈萨克斯坦	中高等收入国家	23.77377465	30.17819892	36.43030535	35.71352799	43.83857549	57.45276583	68.78485852	94.22742911	120.4893508	157.1126824	125.3653472	167.609114	213.5568078	230.4790343	251.660227	228.4619823	189.4666626	155.538254	188.1595609	204.9609145	208.306214
圣卢西亚	中高等收入国家	0	0	0	0	0	0	0	0.521301111	0.592550741	0.540954444	0.498191852	0.49999	0.548357778	0.545345926	0.504298519	0.509421852	0.539817037	0.586882222	0.61952	0.664193333	0.724434444
黑山	中高等收入国家	0	0.913503279	1.340748701	1.336264048	1.495702816	1.809920536	1.849098371	2.113561661	1.877840131	2.332898784	1.884968047	1.88622564	2.25938196	1.666285494	1.80564484	1.782489704	1.657849773	1.635056453	1.868447808	2.193682097	2.060803851
毛里求斯	中高等收入国家	8.752052665	9.208105876	9.246257892	9.229760397	10.48705131	11.53703173	10.9610362	11.12270997	12.60566461	15.2958584	13.61022284	14.16951443	15.97160171	15.92513981	16.86798331	17.39751385	15.24273534	15.16689464	15.65046285	16.07510951	15.38499848
马来西亚	中高等收入国家	244.8552632	289.4684211	272.1947368	294.9368421	329.8210526	378.9657895	395.4318608	448.4760918	505.5969281	566.8954973	481.3760817	597.6001987	694.8300654	727.5641026	738.3890317	773.2805769	671.8192293	656.6445387	697.1385987	772.4113281	781.9776077
纳米比亚	中高等收入国家	3.394188943	3.820108736	3.423143803	3.155421678	5.613412587	7.00043754	7.602136493	10.07669056	11.9092215	9.702818672	11.4996953	14.05984036	16.85307107	15.89821478	12.4265642	12.32171316	12.94158398	12.52199083	15.75793316	16.82734353	15.5628776
塞尔维亚	中高等收入国家	42.35938773	18.64716564	32.14506147	38.44157377	45.38811921	53.54934962	54.08093978	60.33950001	76.70620237	89.59177008	67.37229323	63.9980239	75.01171363	68.51894836	78.00579857	70.42228237	58.56363396	60.27147349	66.6515898	73.56729367	70.33957374
苏里南	中高等收入国家	0.700302326	1.347484848	1.065091743	1.478131915	1.637896963	2.245793709	2.994472307	6.09396071	6.896174863	8.943533698	7.85428051	9.168062942	9.204406365	10.6030303	9.666666667	8.56969697	5.891649838	4.445621809	8.480574809	8.521273032	7.280772325
泰国	中高等收入国家	356.8894343	358.6435912	334.7462071	382.9593041	450.4539034	508.6414535	560.6681734	669.0019006	804.2739772	890.312878	829.9791751	1055.053542	1075.222766	1112.081163	1159.644275	1123.177483	1098.511725	1122.050974	1232.839911	1353.585555	1394.853064
土耳其	中高等收入国家	512.6762918	513.1008829	357.3946916	406.8115287	538.3131654	692.9727282	855.8566687	950.3057844	1144.964762	1253.125961	984.1417723	1169.682218	1379.653263	1394.250855	1559.256941	1574.782901	1443.079141	1443.295291	1511.131713	1481.940585	1391.792296
